transaction_id,date,department,expense_category,vendor,amount_inr,cost_center,approved_by,description,month,day_of_week,is_weekend,flag_statistical_outlier,flag_isolation_forest,flag_possible_duplicate,any_flag
TXN00195,2025-05-03,Procurement,Travel & Conveyance,Local Taxi Union,42800.0,CC-PRO-2,EMP1038,Travel & Conveyance - routine procurement expense,2025-05,Saturday,True,False,False,False,False
TXN00294,2025-05-04,Procurement,Travel & Conveyance,IRCTC,38100.0,CC-PRO-2,EMP1017,Travel & Conveyance - routine procurement expense,2025-05,Sunday,True,False,False,False,False
TXN01520,2025-05-04,Procurement,Catering & Hospitality,Taj Catering Services,56100.0,CC-PRO-1,EMP1040,Catering & Hospitality - routine procurement expense,2025-05,Sunday,True,False,False,False,False
TXN01248,2025-05-04,Finance,Equipment Maintenance,Larsen & Toubro,288500.0,CC-FIN-1,EMP1011,Equipment Maintenance - routine finance expense,2025-05,Sunday,True,False,False,False,False
TXN00752,2025-05-04,Hse,Travel & Conveyance,Local Taxi Union,23200.0,CC-HSE-3,EMP1012,Travel & Conveyance - routine hse expense,2025-05,Sunday,True,False,False,False,False
TXN01009,2025-05-04,Hr,Equipment Maintenance,Larsen & Toubro,320000.0,CC-HR-2,EMP1009,Equipment Maintenance - routine hr expense,2025-05,Sunday,True,False,False,False,False
TXN00074,2025-05-04,Procurement,Travel & Conveyance,Local Taxi Union,22900.0,CC-PRO-1,EMP1020,Travel & Conveyance - routine procurement expense,2025-05,Sunday,True,False,False,False,False
TXN01680,2025-05-05,Logistics,Office Supplies,Staples India,7200.0,CC-LOG-2,EMP1038,Office Supplies - routine logistics expense,2025-05,Monday,False,False,False,False,False
TXN00375,2025-05-05,Production,Utilities,Municipal Water Dept,86800.0,CC-PRO-1,EMP1010,Utilities - routine production expense,2025-05,Monday,False,False,False,False,False
TXN00060,2025-05-05,Procurement,Contractor Payment,Reliance Infra Services,284300.0,CC-PRO-2,EMP1045,Contractor Payment - routine procurement expense,2025-05,Monday,False,False,False,False,False
TXN01358,2025-05-05,Hse,Training & Seminars,IIM Institute,66200.0,CC-HSE-2,EMP1032,Training & Seminars - routine hse expense,2025-05,Monday,False,False,False,False,False
TXN00051,2025-05-05,Production,Contractor Payment,Local Contractor Pvt Ltd,103900.0,CC-PRO-3,EMP1021,Contractor Payment - routine production expense,2025-05,Monday,False,False,False,False,False
TXN00855,2025-05-06,Production,Travel & Conveyance,Air India,18800.0,CC-PRO-1,EMP1025,Travel & Conveyance - routine production expense,2025-05,Tuesday,False,False,False,False,False
TXN00679,2025-05-06,Procurement,Utilities,State Electricity Board,146200.0,CC-PRO-1,EMP1036,Utilities - routine procurement expense,2025-05,Tuesday,False,False,False,False,False
TXN00324,2025-05-06,Admin,Utilities,State Electricity Board,41500.0,CC-ADM-2,EMP1031,Utilities - routine admin expense,2025-05,Tuesday,False,False,False,False,False
TXN00159,2025-05-07,Finance,Contractor Payment,Local Contractor Pvt Ltd,1322900.0,CC-FIN-2,EMP1031,Contractor Payment - routine finance expense,2025-05,Wednesday,False,False,False,True,True
TXN01666,2025-05-07,Finance,Fuel & POL,IndianOil Corp,227500.0,CC-FIN-3,EMP1016,Fuel & POL - routine finance expense,2025-05,Wednesday,False,False,False,False,False
TXN01381,2025-05-07,Drilling,Travel & Conveyance,IRCTC,13600.0,CC-DRI-2,EMP1026,Travel & Conveyance - routine drilling expense,2025-05,Wednesday,False,False,False,False,False
TXN01443,2025-05-07,Procurement,Catering & Hospitality,Local Caterers Assoc,52700.0,CC-PRO-2,EMP1023,Catering & Hospitality - routine procurement expense,2025-05,Wednesday,False,False,False,False,False
TXN00213,2025-05-08,Procurement,Catering & Hospitality,Taj Catering Services,50700.0,CC-PRO-2,EMP1003,Catering & Hospitality - routine procurement expense,2025-05,Thursday,False,False,False,False,False
TXN00118,2025-05-08,Procurement,IT Services & Software,TCS,327100.0,CC-PRO-2,EMP1005,IT Services & Software - routine procurement expense,2025-05,Thursday,False,False,False,False,False
TXN01295,2025-05-08,It,Training & Seminars,NIIT,14400.0,CC-IT-1,EMP1016,Training & Seminars - routine it expense,2025-05,Thursday,False,False,False,False,False
TXN01463,2025-05-08,It,Catering & Hospitality,Local Caterers Assoc,33000.0,CC-IT-3,EMP1034,Catering & Hospitality - routine it expense,2025-05,Thursday,False,False,False,True,True
TXN00158,2025-05-08,Finance,Utilities,State Electricity Board,95900.0,CC-FIN-3,EMP1036,Utilities - routine finance expense,2025-05,Thursday,False,False,False,False,False
TXN01612,2025-05-08,Hse,Catering & Hospitality,Local Caterers Assoc,5000.0,CC-HSE-1,EMP1029,Catering & Hospitality - routine hse expense,2025-05,Thursday,False,False,False,False,False
TXN01283,2025-05-08,Maintenance,Office Supplies,Staples India,4000.0,CC-MAI-3,EMP1020,Office Supplies - routine maintenance expense,2025-05,Thursday,False,False,False,False,False
TXN01622,2025-05-09,Procurement,Equipment Maintenance,Larsen & Toubro,453000.0,CC-PRO-3,EMP1023,Equipment Maintenance - routine procurement expense,2025-05,Friday,False,False,False,False,False
TXN01813,2025-05-09,Finance,Contractor Payment,Local Contractor Pvt Ltd,1322900.0,CC-FIN-2,EMP1031,Contractor Payment - routine finance expense (possible duplicate),2025-05,Friday,False,False,False,True,True
TXN00474,2025-05-09,Hr,Travel & Conveyance,Local Taxi Union,42600.0,CC-HR-3,EMP1018,Travel & Conveyance - routine hr expense,2025-05,Friday,False,False,False,False,False
TXN00721,2025-05-09,It,Catering & Hospitality,Taj Catering Services,41000.0,CC-IT-1,EMP1019,Catering & Hospitality - routine it expense,2025-05,Friday,False,False,False,False,False
TXN00194,2025-05-10,Hr,Fuel & POL,IndianOil Corp,247100.0,CC-HR-1,EMP1023,Fuel & POL - routine hr expense,2025-05,Saturday,True,False,False,False,False
TXN00315,2025-05-10,Drilling,Office Supplies,Staples India,1000.0,CC-DRI-3,EMP1020,Office Supplies - routine drilling expense,2025-05,Saturday,True,False,False,False,False
TXN01037,2025-05-10,Admin,Contractor Payment,Local Contractor Pvt Ltd,1743700.0,CC-ADM-1,EMP1041,Contractor Payment - routine admin expense,2025-05,Saturday,True,False,True,False,True
TXN01780,2025-05-10,Logistics,Equipment Maintenance,Schlumberger,572000.0,CC-LOG-2,EMP1024,Equipment Maintenance - routine logistics expense,2025-05,Saturday,True,False,False,False,False
TXN01421,2025-05-10,It,Catering & Hospitality,Local Caterers Assoc,27900.0,CC-IT-3,EMP1011,Catering & Hospitality - routine it expense,2025-05,Saturday,True,False,False,False,False
TXN01736,2025-05-10,Drilling,Contractor Payment,Reliance Infra Services,1679400.0,CC-DRI-3,EMP1012,Contractor Payment - routine drilling expense,2025-05,Saturday,True,False,True,False,True
TXN01801,2025-05-11,It,Catering & Hospitality,Local Caterers Assoc,33000.0,CC-IT-3,EMP1034,Catering & Hospitality - routine it expense (possible duplicate),2025-05,Sunday,True,False,False,True,True
TXNOS002,2025-05-11,Maintenance,Equipment Maintenance,Local Workshop Co,571700.0,CC-MAI-1,EMP1012,Equipment Maintenance - recurring high-cost vendor,2025-05,Sunday,True,False,False,False,False
TXN00942,2025-05-11,Drilling,Equipment Maintenance,Larsen & Toubro,598100.0,CC-DRI-1,EMP1003,Equipment Maintenance - routine drilling expense,2025-05,Sunday,True,False,False,False,False
TXN01110,2025-05-11,Logistics,Utilities,State Electricity Board,45700.0,CC-LOG-2,EMP1043,Utilities - routine logistics expense,2025-05,Sunday,True,False,False,False,False
TXN00621,2025-05-11,Production,Equipment Maintenance,Schlumberger,409100.0,CC-PRO-3,EMP1020,Equipment Maintenance - routine production expense,2025-05,Sunday,True,False,False,False,False
TXN01588,2025-05-11,Admin,Equipment Maintenance,Larsen & Toubro,550700.0,CC-ADM-3,EMP1046,Equipment Maintenance - routine admin expense,2025-05,Sunday,True,False,False,False,False
TXN01251,2025-05-11,Logistics,Fuel & POL,IndianOil Corp,170200.0,CC-LOG-2,EMP1045,Fuel & POL - routine logistics expense,2025-05,Sunday,True,False,False,False,False
TXN00573,2025-05-11,Hse,Equipment Maintenance,Larsen & Toubro,162100.0,CC-HSE-1,EMP1004,Equipment Maintenance - routine hse expense,2025-05,Sunday,True,False,False,False,False
TXN01593,2025-05-11,Finance,Travel & Conveyance,Air India,27900.0,CC-FIN-2,EMP1025,Travel & Conveyance - routine finance expense,2025-05,Sunday,True,False,False,False,False
TXN01373,2025-05-11,It,Training & Seminars,Internal Training Cell,65200.0,CC-IT-3,EMP1040,Training & Seminars - routine it expense,2025-05,Sunday,True,False,False,False,False
TXN01100,2025-05-12,Logistics,Fuel & POL,HPCL,134800.0,CC-LOG-3,EMP1030,Fuel & POL - routine logistics expense,2025-05,Monday,False,False,False,False,False
TXN00386,2025-05-12,Procurement,Contractor Payment,Tata Projects,388800.0,CC-PRO-2,EMP1032,Contractor Payment - routine procurement expense,2025-05,Monday,False,False,False,False,False
TXN01424,2025-05-12,Logistics,Training & Seminars,Internal Training Cell,23200.0,CC-LOG-1,EMP1028,Training & Seminars - routine logistics expense,2025-05,Monday,False,False,False,False,False
TXN00956,2025-05-12,It,IT Services & Software,TCS,94300.0,CC-IT-2,EMP1020,IT Services & Software - routine it expense,2025-05,Monday,False,False,False,False,False
TXN00075,2025-05-12,Hr,Travel & Conveyance,IRCTC,35900.0,CC-HR-1,EMP1041,Travel & Conveyance - routine hr expense,2025-05,Monday,False,False,False,False,False
TXN01179,2025-05-13,It,Office Supplies,Local Stationery Mart,4600.0,CC-IT-2,EMP1036,Office Supplies - routine it expense,2025-05,Tuesday,False,False,False,False,False
TXN01239,2025-05-13,Admin,Equipment Maintenance,Larsen & Toubro,538600.0,CC-ADM-2,EMP1017,Equipment Maintenance - routine admin expense,2025-05,Tuesday,False,False,False,False,False
TXN01123,2025-05-13,Finance,Utilities,State Electricity Board,58800.0,CC-FIN-3,EMP1018,Utilities - routine finance expense,2025-05,Tuesday,False,False,False,False,False
TXN01511,2025-05-13,Finance,IT Services & Software,Microsoft India,275200.0,CC-FIN-1,EMP1012,IT Services & Software - routine finance expense,2025-05,Tuesday,False,False,False,False,False
TXN00299,2025-05-13,Drilling,Office Supplies,Local Stationery Mart,2900.0,CC-DRI-2,EMP1044,Office Supplies - routine drilling expense,2025-05,Tuesday,False,False,False,False,False
TXN00913,2025-05-13,Logistics,Equipment Maintenance,Larsen & Toubro,39200.0,CC-LOG-3,EMP1039,Equipment Maintenance - routine logistics expense,2025-05,Tuesday,False,False,False,False,False
TXN00970,2025-05-14,Logistics,Equipment Maintenance,Schlumberger,110400.0,CC-LOG-1,EMP1037,Equipment Maintenance - routine logistics expense,2025-05,Wednesday,False,False,False,False,False
TXN00976,2025-05-14,Admin,Contractor Payment,Local Contractor Pvt Ltd,310900.0,CC-ADM-1,EMP1011,Contractor Payment - routine admin expense,2025-05,Wednesday,False,False,False,False,False
TXN01651,2025-05-14,Hr,IT Services & Software,Local IT Vendor,137500.0,CC-HR-3,EMP1002,IT Services & Software - routine hr expense,2025-05,Wednesday,False,False,False,False,False
TXN00308,2025-05-15,Procurement,Utilities,State Electricity Board,39000.0,CC-PRO-2,EMP1045,Utilities - routine procurement expense,2025-05,Thursday,False,False,False,False,False
TXN00643,2025-05-15,Production,Utilities,State Electricity Board,156200.0,CC-PRO-3,EMP1003,Utilities - routine production expense,2025-05,Thursday,False,False,False,False,False
TXN00253,2025-05-15,Drilling,Office Supplies,Local Stationery Mart,1100.0,CC-DRI-2,EMP1036,Office Supplies - routine drilling expense,2025-05,Thursday,False,False,False,False,False
TXN01118,2025-05-15,Procurement,Training & Seminars,Internal Training Cell,31200.0,CC-PRO-2,EMP1017,Training & Seminars - routine procurement expense,2025-05,Thursday,False,False,False,False,False
TXN00304,2025-05-15,Procurement,Catering & Hospitality,Taj Catering Services,10500.0,CC-PRO-1,EMP1033,Catering & Hospitality - routine procurement expense,2025-05,Thursday,False,False,False,False,False
TXN00330,2025-05-15,It,Equipment Maintenance,BHEL,170100.0,CC-IT-3,EMP1045,Equipment Maintenance - routine it expense,2025-05,Thursday,False,False,False,False,False
TXN00381,2025-05-15,Logistics,Utilities,Municipal Water Dept,178000.0,CC-LOG-2,EMP1012,Utilities - routine logistics expense,2025-05,Thursday,False,False,False,False,False
TXN01788,2025-05-16,Logistics,Equipment Maintenance,Larsen & Toubro,240500.0,CC-LOG-3,EMP1027,Equipment Maintenance - routine logistics expense,2025-05,Friday,False,False,False,False,False
TXN00479,2025-05-16,Logistics,Equipment Maintenance,Larsen & Toubro,88900.0,CC-LOG-3,EMP1027,Equipment Maintenance - routine logistics expense,2025-05,Friday,False,False,False,False,False
TXN00861,2025-05-16,Logistics,Training & Seminars,NIIT,58300.0,CC-LOG-2,EMP1034,Training & Seminars - routine logistics expense,2025-05,Friday,False,False,False,False,False
TXN00536,2025-05-16,It,Travel & Conveyance,Air India,2200.0,CC-IT-2,EMP1032,Travel & Conveyance - routine it expense,2025-05,Friday,False,False,False,False,False
TXN00128,2025-05-16,Production,Fuel & POL,IndianOil Corp,210200.0,CC-PRO-3,EMP1008,Fuel & POL - routine production expense,2025-05,Friday,False,False,False,False,False
TXN01646,2025-05-16,Logistics,Fuel & POL,BPCL,237200.0,CC-LOG-2,EMP1002,Fuel & POL - routine logistics expense,2025-05,Friday,False,False,False,False,False
TXN00977,2025-05-16,Production,Fuel & POL,HPCL,74700.0,CC-PRO-3,EMP1023,Fuel & POL - routine production expense,2025-05,Friday,False,False,False,False,False
TXN00592,2025-05-17,Maintenance,Catering & Hospitality,Taj Catering Services,50900.0,CC-MAI-2,EMP1040,Catering & Hospitality - routine maintenance expense,2025-05,Saturday,True,False,False,False,False
TXN00767,2025-05-17,Drilling,Equipment Maintenance,BHEL,522000.0,CC-DRI-1,EMP1033,Equipment Maintenance - routine drilling expense,2025-05,Saturday,True,False,False,False,False
TXN00789,2025-05-17,Hr,Training & Seminars,IIM Institute,8900.0,CC-HR-2,EMP1045,Training & Seminars - routine hr expense,2025-05,Saturday,True,False,False,False,False
TXN01245,2025-05-17,Admin,IT Services & Software,Wipro,37300.0,CC-ADM-3,EMP1048,IT Services & Software - routine admin expense,2025-05,Saturday,True,False,False,False,False
TXN01351,2025-05-17,Procurement,Catering & Hospitality,Local Caterers Assoc,26800.0,CC-PRO-3,EMP1021,Catering & Hospitality - routine procurement expense,2025-05,Saturday,True,False,False,False,False
TXN01391,2025-05-17,It,Fuel & POL,IndianOil Corp,119800.0,CC-IT-2,EMP1032,Fuel & POL - routine it expense,2025-05,Saturday,True,False,False,False,False
TXN00328,2025-05-17,Production,Equipment Maintenance,BHEL,295700.0,CC-PRO-3,EMP1016,Equipment Maintenance - routine production expense,2025-05,Saturday,True,False,False,False,False
TXN01681,2025-05-17,Drilling,Catering & Hospitality,Taj Catering Services,2500.0,CC-DRI-3,EMP1047,Catering & Hospitality - routine drilling expense,2025-05,Saturday,True,False,False,False,False
TXN01045,2025-05-17,Logistics,Catering & Hospitality,Taj Catering Services,39000.0,CC-LOG-2,EMP1002,Catering & Hospitality - routine logistics expense,2025-05,Saturday,True,False,False,True,True
TXN00444,2025-05-18,Hse,Office Supplies,Local Stationery Mart,8800.0,CC-HSE-3,EMP1038,Office Supplies - routine hse expense,2025-05,Sunday,True,False,False,False,False
TXN00646,2025-05-18,Hse,Catering & Hospitality,Local Caterers Assoc,40400.0,CC-HSE-1,EMP1029,Catering & Hospitality - routine hse expense,2025-05,Sunday,True,False,False,False,False
TXN01407,2025-05-18,Maintenance,Catering & Hospitality,Taj Catering Services,15700.0,CC-MAI-3,EMP1012,Catering & Hospitality - routine maintenance expense,2025-05,Sunday,True,False,False,False,False
TXN01027,2025-05-18,Maintenance,Contractor Payment,Reliance Infra Services,259100.0,CC-MAI-3,EMP1044,Contractor Payment - routine maintenance expense,2025-05,Sunday,True,False,False,False,False
TXN01014,2025-05-18,Admin,Utilities,Municipal Water Dept,69900.0,CC-ADM-1,EMP1008,Utilities - routine admin expense,2025-05,Sunday,True,False,False,False,False
TXN00822,2025-05-18,Logistics,Catering & Hospitality,Local Caterers Assoc,58000.0,CC-LOG-2,EMP1024,Catering & Hospitality - routine logistics expense,2025-05,Sunday,True,False,False,False,False
TXN01756,2025-05-18,Finance,Fuel & POL,BPCL,197400.0,CC-FIN-2,EMP1024,Fuel & POL - routine finance expense,2025-05,Sunday,True,False,False,False,False
TXN00726,2025-05-18,Drilling,Office Supplies,Staples India,8400.0,CC-DRI-1,EMP1003,Office Supplies - routine drilling expense,2025-05,Sunday,True,False,False,False,False
TXN01055,2025-05-18,Drilling,Utilities,State Electricity Board,91600.0,CC-DRI-2,EMP1048,Utilities - routine drilling expense,2025-05,Sunday,True,False,False,False,False
TXN00125,2025-05-19,Finance,Contractor Payment,Reliance Infra Services,770000.0,CC-FIN-3,EMP1009,Contractor Payment - routine finance expense,2025-05,Monday,False,False,False,False,False
TXN01389,2025-05-19,Procurement,Training & Seminars,NIIT,15500.0,CC-PRO-3,EMP1031,Training & Seminars - routine procurement expense,2025-05,Monday,False,False,False,False,False
TXN00806,2025-05-19,Drilling,Office Supplies,Local Stationery Mart,6400.0,CC-DRI-1,EMP1027,Office Supplies - routine drilling expense,2025-05,Monday,False,False,False,False,False
TXN01484,2025-05-19,Logistics,Travel & Conveyance,Air India,37000.0,CC-LOG-1,EMP1008,Travel & Conveyance - routine logistics expense,2025-05,Monday,False,False,False,False,False
TXN00949,2025-05-19,Admin,Fuel & POL,IndianOil Corp,26100.0,CC-ADM-3,EMP1039,Fuel & POL - routine admin expense,2025-05,Monday,False,False,False,False,False
